courseNumber,courseName,departmentName,credit,hours,campusName,avg_pjf,avg_yxl,avg_aplus,max_aplus,max_yxl,min_yxl,avg_xkrs,avg_jgl,min_jgl,teacherName,teachingPlace
1402080001,有机化学实验（2）,化学与环境工程学院,1.5,54,丽湖校区,80.905,0.0,0.0,0.0,0.0,0.0,92.0,100.0,100.0,"朱虹,朱虹,张雪利,石春芝,王海滔","3-15周 星期一 第7-10节 未排地点
3-15周 星期二 第1-4节 未排地点
3-15周 星期二 第1-4节 未排地点
3-15周 星期三 第7-10节 未排地点
3-15周 星期三 第7-10节 未排地点"
1402320001,化工制图,化学与环境工程学院,2.5,54,丽湖校区,75.24,2.7325,1.0,2.0,5.88,0.0,36.5,100.0,100.0,邱琦,"1-18周 星期一 第7-8节 北404,1-9周 星期一 第9-10节 北106"
1402380001,食品专业英语,化学与环境工程学院,2.0,36,丽湖校区,80.195,0.0,0.0,0.0,0.0,0.0,32.0,100.0,100.0,游新奎,1-18周 星期三 第3-4节 北210
1402390003,概率论与数理统计,化学与环境工程学院,2.0,36,丽湖校区,77.25,9.055,4.5,6.0,10.0,8.11,50.5,100.0,100.0,王明良,1-18周 星期五 第3-4节 北406
1402400001,微生物学,化学与环境工程学院,2.0,36,丽湖校区,80.285,4.255,1.5,2.0,5.88,2.63,36.0,100.0,100.0,石春芝,1-18周 星期三 第3-4节 北415
1402460001,化学软件应用,化学与环境工程学院,1.5,36,丽湖校区,77.21666666666665,4.933333333333334,2.333333333333333,5.0,9.09,2.38,42.333333333333336,100.0,100.0,"米宏伟,米宏伟","1-17周(单) 星期四 第1-2节 东103,1-17周(单) 星期四 第3-4节 东103
2-18周(双) 星期四 第3-4节 东103,2-18周(双) 星期四 第1-2节 东103"
1402510001,食品工厂设计与环境保护,化学与环境工程学院,1.5,36,丽湖校区,82.15,4.545,1.5,3.0,9.09,0.0,37.0,100.0,100.0,林玉惠,"1-17周(单) 星期五 第7-8节 北108,1-17周(单) 星期五 第9-10节 北106"
1402580001,食品生物技术与应用,化学与环境工程学院,2.0,36,丽湖校区,77.455,0.0,0.0,0.0,0.0,0.0,25.5,100.0,100.0,何庆华,1-18周 星期四 第7-8节 北406
1402750003,物理化学,化学与环境工程学院,3.0,54,丽湖校区,80.71000000000001,6.685,2.5,3.0,8.11,5.26,37.5,100.0,100.0,辛红,1-18周 星期二 第3-5节 北108
1402760002,物理化学实验,化学与环境工程学院,1.5,54,丽湖校区,82.75,0.0,0.0,0.0,0.0,0.0,35.0,100.0,100.0,"辛红,吕广辉","3-15周 星期二 第7-10节 未排地点
3-15周 星期三 第7-10节 未排地点"
1402920001,环境工程仪表及自动化,化学与环境工程学院,2.0,36,丽湖校区,74.71,0.0,0.0,0.0,0.0,0.0,41.66666666666666,100.0,100.0,赵绪新,1-18周 星期三 第3-4节 北406
1402990002,色谱分析（双语）,化学与环境工程学院,2.0,36,丽湖校区,69.7,1.06,1.0,1.0,1.06,1.06,94.0,100.0,100.0,邱琦,1-18周 星期三 第9-10节 北311
1403020001,水污染控制工程,化学与环境工程学院,3.0,54,丽湖校区,78.96000000000001,1.25,0.5,1.0,2.5,0.0,40.5,100.0,100.0,毛艳萍,1-18周 星期二 第3-5节 北411
1403030001,物理性污染控制,化学与环境工程学院,2.0,36,丽湖校区,78.625,1.25,0.5,1.0,2.5,0.0,40.5,100.0,100.0,刘安,1-18周 星期三 第9-10节 北209
1403100001,工程力学,化学与环境工程学院,3.0,54,丽湖校区,79.08500000000001,3.155,1.5,2.0,3.45,2.86,49.0,100.0,100.0,吴其兴,1-18周 星期四 第3-5节 北406
1403210001,食品酶学,化学与环境工程学院,2.0,36,丽湖校区,79.33500000000001,0.0,0.0,0.0,0.0,0.0,36.5,100.0,100.0,易江,1-18周 星期二 第1-2节 北404
1403440001,生物质能工程,化学与环境工程学院,2.0,36,丽湖校区,78.84,0.0,0.0,0.0,0.0,0.0,19.0,100.0,100.0,邓立波,1-18周 星期一 第3-4节 北411
1404000002,科技文献查阅、导读与写作,化学与环境工程学院,1.5,36,丽湖校区,80.20333333333333,2.083333333333333,0.3333333333333333,1.0,6.25,0.0,44.0,100.0,100.0,文震,"10-18周 星期一 第3-4节 东103,1-9周 星期一 第3-4节 北208"
1404050001,食品加工技术,化学与环境工程学院,2.0,36,丽湖校区,,,,,,,,,,林玉惠,1-17周(单) 星期五 第11-14节 北406
1404220001,化工原理,化学与环境工程学院,3.0,54,丽湖校区,76.81,6.596666666666667,4.0,6.0,9.3,5.08,64.0,100.0,100.0,"田雷,贵大勇",1-18周 星期四 第3-5节 北415
1404220002,化工原理,化学与环境工程学院,4.0,72,丽湖校区,76.74,2.63,1.0,1.0,2.63,2.63,35.0,100.0,100.0,"邱琦,吕维忠","1-18周 星期一 第3-4节 北108,1-18周 星期三 第3-4节 北108"
1404250001,传热学,化学与环境工程学院,3.5,72,丽湖校区,78.25,6.665,2.0,3.0,10.0,3.33,29.5,100.0,100.0,符慧德,"1-18周 星期二 第3-5节 北417,8-12周 星期二 第7-10节 未排地点"
1404260001,电工电子技术,化学与环境工程学院,4.5,90,丽湖校区,74.745,0.0,0.0,0.0,0.0,0.0,29.5,100.0,100.0,赵绪新,"1-18周 星期三 第1-2节 北313,1-18周 星期一 第3-4节 北313,12-16周 星期一 第7-10节 未排地点"
1404410001,环境工程微生物学,化学与环境工程学院,2.0,36,丽湖校区,80.435,2.53,1.0,1.0,2.56,2.5,39.5,100.0,100.0,周礼杰,1-18周 星期二 第1-2节 北311
1404450001,环境化学,化学与环境工程学院,2.0,36,丽湖校区,77.4625,2.4325,0.75,1.0,4.35,0.0,40.25,100.0,100.0,李菊英,1-17周(单) 星期二 第7-8节 北311
1404510002,微生物实验,化学与环境工程学院,1.5,54,丽湖校区,81.78999999999999,0.0,0.0,0.0,0.0,0.0,35.5,100.0,100.0,"蒲一涛,蒲一涛","3-15周 星期二 第7-10节 未排地点
3-15周 星期三 第7-10节 未排地点"
1404700001,节能减排技术,化学与环境工程学院,2.0,36,丽湖校区,77.25,0.0,0.0,0.0,0.0,0.0,27.5,100.0,100.0,刘洲,1-18周 星期四 第3-4节 北312
1404730002,新能源汽车概论,化学与环境工程学院,2.0,36,丽湖校区,75.845,0.0,0.0,0.0,0.0,0.0,27.0,100.0,100.0,陈宏宁,1-18周 星期五 第3-4节 北405
1404760001,化学与生活,化学与环境工程学院,2.0,36,丽湖校区,78.12666666666667,5.306666666666668,7.0,14.0,9.21,3.05,120.66666666666669,100.0,100.0,"胡惠媛,朱虹","5周,10周,14周 星期二 第11-12节 未排地点"
1404880001,电化学应用技术,化学与环境工程学院,2.0,36,丽湖校区,76.13,2.175,0.5,1.0,4.35,0.0,26.0,100.0,100.0,张雷,1-18周 星期三 第1-2节 北406
1404890002,纳米材料导论,化学与环境工程学院,2.0,36,丽湖校区,76.91,2.86,1.0,1.0,2.86,2.86,35.0,100.0,100.0,王奔,1-18周 星期五 第7-8节 北406
1404950001,蛋白质化学,化学与环境工程学院,2.0,36,丽湖校区,,,,,,,,,,范方辉,1-18周 星期二 第1-2节 北209
1404960001,分子生物学与实验,化学与环境工程学院,1.5,36,丽湖校区,79.175,7.324999999999999,1.0,1.0,9.09,5.56,14.5,100.0,100.0,赵丽青,"1-9周(单) 星期二 第7-8节 未排地点,10-13周 星期二 第7-10节 未排地点"
1404970001,微分析系统（双语）,化学与环境工程学院,2.0,36,丽湖校区,83.43,4.08,2.0,2.0,4.08,4.08,49.0,100.0,100.0,周学昌,1-18周 星期一 第1-2节 北314
1405060001,环境工程基础实验,化学与环境工程学院,1.5,54,丽湖校区,82.03666666666666,0.0,0.0,0.0,0.0,0.0,41.0,100.0,100.0,"丁腾达,丁腾达","3-15周 星期一 第7-10节 未排地点
3-15周 星期二 第7-10节 未排地点"
1405070001,环境工程微生物学实验,化学与环境工程学院,1.5,54,丽湖校区,83.42,0.0,0.0,0.0,0.0,0.0,39.5,100.0,100.0,"周礼杰,周礼杰","3-15周 星期四 第7-10节 未排地点
3-15周 星期四 第11-14节 未排地点"
1405110001,城市与建筑给排水工程,化学与环境工程学院,2.0,36,丽湖校区,79.34333333333333,0.0,0.0,0.0,0.0,0.0,37.0,100.0,100.0,肖轲,1-18周 星期三 第7-8节 北310
1405190001,物理化学,化学与环境工程学院,2.0,36,丽湖校区,78.28750000000001,5.4075,3.0,5.0,9.62,0.0,52.75,100.0,100.0,赵辰阳,1-18周 星期二 第11-12节 北409
1405200001,有机化学,化学与环境工程学院,3.0,54,丽湖校区,72.89333333333333,8.63,5.333333333333333,6.0,9.38,7.89,62.0,100.0,100.0,陈彦涛,1-18周 星期三 第11-13节 北409
1405210001,有机化学实验,化学与环境工程学院,1.0,36,丽湖校区,82.07333333333334,0.0,0.0,0.0,0.0,0.0,70.66666666666667,100.0,100.0,"胡琪,王海滔,苑文香","4-12周 星期二 第1-4节 未排地点
4-12周 星期二 第1-4节 未排地点
4-12周 星期二 第1-4节 未排地点"
1405250001,基础化学实验（2）,化学与环境工程学院,1.5,54,丽湖校区,79.875,0.0,0.0,0.0,0.0,0.0,156.5,100.0,100.0,"曹慧群,邵柯,邵柯,吕玉娟,张平玉","3-15周 星期一 第1-4节 未排地点
3-15周 星期一 第1-4节 未排地点
3-15周 星期五 第7-10节 未排地点
3-15周 星期五 第7-10节 未排地点"
